Susceptible,Infected,Recovered
195.29999999999998,0.052,4.4
195.18804781404395,0.05240937157968462,4.485318553609129
195.08385650225617,0.0525950452603252,4.565324022851257
194.98910157048664,0.05255266698848321,4.638349272867511
194.90529404924638,0.05228577812213066,4.702883651661258
194.83371458550772,0.051805397496129287,4.757631953094275
194.77536158814294,0.05112909441724002,4.8015611827035585
194.73091658305282,0.05027968310994712,4.833932151856432
194.7007283353591,0.0492836833396454,4.854314316908689
194.68481535596965,0.048169718998828145,4.862584055540425
194.6828849597854,0.04696700397981469,4.858907899501856
194.69436504500226,0.04570404949471786,4.843714085190916
194.71844489761787,0.044407637715224504,4.8176557226133845
194.75412141969673,0.04310209004943283,4.781568824412239
194.80024648722824,0.04180883583687179,4.736429098811071
194.85557276522255,0.040546227380936196,4.683309968770811
194.91879618924966,0.03932956112681927,4.623343477736598
194.98859254746722,0.0381712498292703,4.557686469666126
195.0636484792756,0.0370810928286416,4.487491789939857
195.14268634667258,0.036066608239674135,4.413885033089035
195.2244825854342,0.03513338222244435,4.3379472400562005
195.30788100325256,0.034285419125824904,4.260702211676056
195.39180106881605,0.03352547069063843,4.183108423208252
195.47524207650937,0.032855334964689335,4.106054739476532
195.55728400689935,0.032276119613783995,4.030359187601465
195.63708572313644,0.031788467659744794,3.9567702056163276
195.71388120888656,0.031392746798661025,3.88596972217906
195.78697434083972,0.03108920303700294,3.818577617431796
195.85573275430914,0.030878080932043882,3.755157053275309
195.91958125904165,0.03075971463650113,3.6962202516506046
195.97799504752544,0.030734587924170366,3.642234502340195
196.03049312181645,0.030803365797900887,3.5936280082409233
196.07663220030918,0.030966896858045483,3.550795330532602
196.1160013870869,0.03122618450312576,3.5141021774566448
196.14821785711675,0.031582324345471716,3.4838893080130453
196.1729238858733,0.03203640323205571,3.460475255212635
196.1897854579254,0.03258935666812212,3.4441576576897646
196.1984928621851,0.03324177734225467,3.4352128353663907
196.19876360895626,0.03399367047626841,3.433893307749824
196.19034801584874,0.03484415319042639,3.440422941372989
196.17303780888818,0.03579109751469715,3.4549894116469635
196.14667799396096,0.036830721880938215,3.4777337425981374
196.1111822853769,0.03795714199941568,3.508736653820699
196.06655182791744,0.03916190590245137,3.5480019315180673
196.01289710325688,0.040433545200535645,3.595436894002768
195.95046203194292,0.04175719128317591,3.6508308060307995
195.87964915086525,0.04311431693449533,3.71383220547261
195.80104392398277,0.0444826674645393,3.7839268494794185
195.71543591388328,0.04583644862118099,3.860418284688587
195.6238336149557,0.04714686045945703,3.9424138692351347
195.52747039890485,0.04838294838067409,4.028818588532328
195.42779833753593,0.04951282549543322,4.118339557253539
195.32646742358313,0.05050519396558569,4.20950352638705
195.22528989182578,0.05133104029414954,4.30068777865378
195.126189073863,0.05196537942247062,4.390165041154971
195.0311356014603,0.052388846187225384,4.4761600385237745
194.94207467958134,0.052588960259205765,4.556914461496351
194.86084986412004,0.05256091589956682,4.6307555447277995
194.78912925374024,0.05230779739103663,4.696162971542807
194.72834022180717,0.0518402090298213,4.751828546443962
194.6796177816908,0.05117538200196945,4.796703948342193
194.64377000258204,0.05033587845119684,4.830033348584088
194.62126219822548,0.04934805800280715,4.851369177652877
194.61221948213995,0.04824047647598044,4.860571255706331
194.61644565810624,0.047042368318585416,4.857790995754178
194.63345524465294,0.04578233070624894,4.843443482501718
194.66251472401035,0.04448727995070812,4.818170916792606
194.7026890437241,0.04318170783112529,4.78280101134028
194.75288970414593,0.041887229937918914,4.7383036784597214
194.81192139022758,0.04062238798420452,4.685748809588063
194.8785250255699,0.03940265434613258,4.626267122942281
194.9514153331886,0.03824060923141366,4.56101584762818
195.02931254139497,0.037146201867091236,4.491149653838079
195.1109678094066,0.036127075245281734,4.4177972346810215
195.19518252094863,0.035188921252674484,4.3420434349587165
195.28082203496695,0.034335828896502434,4.264916425559922
195.3668245114489,0.03357061548201716,4.187379370971028
195.45220556643102,0.03289512783734808,4.110325916187408
195.53605951283646,0.03231050759960236,4.034578810707556
195.6175578998158,0.03181741947050188,3.9608910227352316
195.6959459953808,0.03141624208725321,3.889948757750255
195.77053784633915,0.031107224542453918,3.8223758022654692
195.84071030527122,0.030890608462472956,3.758738838529281
195.90589654367446,0.03076671962065041,3.699553254532049
195.96557943606993,0.03073602948147319,3.645289099015229
196.01928508111212,0.030799191019009204,3.5963769355748707
196.06657670745795,0.03095704334924247,3.553213375561021
196.10704936864877,0.031210581968790334,3.5161659250475146
196.14032572016816,0.03156089539950171,3.4855768784753276
196.16605301283604,0.032009072488325345,3.461766132974453
196.1839016005721,0.03255606192617851,3.4450326694296747
196.19356555375288,0.03320247977136793,3.4356541664160765
196.19476549126512,0.033948370172894246,3.4338846394260774
196.18725394529935,0.034792909886063476,3.4399498287356596
196.1708238718888,0.03573405278910504,3.4540397820633015
196.1453203718076,0.03676812462502713,3.476298564192724
196.1106559004375,0.037889376484802145,3.5068108328415226
196.06682887557423,0.039089519891808894,3.5455853430032884
196.01394536614362,0.040357276128407456,3.592535638589467
195.95224317284325,0.04167798796468845,3.647458514290307
195.88211694971352,0.04303335085538898,3.7100114241530293
195.8041426658396,0.04440133276465743,3.779690320413107
195.71909895432015,0.04575635161553349,3.8558100897779277
195.62798259283926,0.04706976789783599,3.9374900399460038
195.5320147909326,0.048310739125385624,4.02364741656801
195.43263595091858,0.04944740870007157,4.113001095751306
195.33148597312737,0.050448409645606894,4.204088133067129
195.2303692208513,0.05128455915957515,4.295294085253439
195.13120441327058,0.05193059934924837,4.384896991808609
195.03596147972493,0.052366803771444204,4.4711233315648204
194.94658928247622,0.05258026570797988,4.552212569209317
194.8649394538199,0.05256571536603821,4.62648566144777
194.7926923749971,0.052325772145313296,4.692412128424808
194.7312911928229,0.05187061598570443,4.748670344929921
194.6818894969873,0.05121710496503953,4.794195914679524
194.6453155422909,0.05038751620194128,4.828215344890943
194.62205533156694,0.049408016924115096,4.850262818582815
194.61225416112313,0.048307063280742864,4.860180247013538
194.6157345845542,0.047113876413646914,4.858102324737408
194.63202775131174,0.045857111696689004,4.844429248817508
194.66041420490149,0.04456379893644824,4.819790590775795
194.69997015296352,0.043258581952726936,4.785003920740359
194.74961550625196,0.04196324862365201,4.741031558376186
194.80816070123342,0.04069651535197843,4.6889381974148225
194.8743499510796,0.03947403503675899,4.629851573003241
194.94689918722548,0.038308550408883396,4.564927823234918
195.02452812103851,0.03721015553150939,4.495322097269566
195.10598595982276,0.036186621866800224,4.42216487329959
195.1900711313638,0.0352437479011926,4.346543701923871
195.27564529483396,0.03438570966626214,4.269490143088317
195.36164244652957,0.033615392805470386,4.191971179354863
195.447073843105,0.03293469575018663,4.114884458140633
195.53102937664138,0.0323447969035622,4.039056792803971
195.61267629273758,0.03184638513978053,3.9652451130612096
195.69125579047616,0.03143985313283417,3.894139375332862
195.7660781114887,0.0311254548208124,3.826366879793536
195.83651665840281,0.0309034302024965,3.762497500001306
195.90200154633922,0.030774098977840624,3.703049456677221
195.96201296291093,0.030737924776379173,3.648495292652788
196.01607465200985,0.030795549068519258,3.5992677631145806
196.06374785367183,0.03094779808432472,3.5557653358741397
196.10462597619292,0.031195656992009962,3.51835705575779
196.1383302166347,0.0315402120561942,3.487386575872047
196.1645064768055,0.03198255459198544,3.4631750457606514
196.182823881511,0.03252364251373593,3.4460225812892724
196.19297514891457,0.03316411586076428,3.4362080924395215
196.19467929766355,0.03390405809772931,3.4339870358722453
196.18768687328395,0.03474270389759531,3.439586925797618
196.17178835145086,0.03567808590735597,3.4532000122701283
196.1468255558128,0.036706634779260186,3.4749732616768703
196.11270666561046,0.03782273409664736,3.5049951152610204
196.06942465937377,0.03901825528811986,3.5432791428872665
196.01707882312516,0.04028210623985589,3.5897448994934007
195.95589868147474,0.04159983778233642,3.644196527672493
195.88626911159903,0.042953366210547135,3.706300181040633
195.80875486254277,0.04432088215575481,3.7755618206502968
195.7241221439593,0.045677009299833635,3.85130745029397
195.63335454442247,0.04699327569860517,3.9326682243783804
195.5376599268501,0.04823895149827396,4.01857342716201
195.4384658774554,0.04938221434216389,4.107753561201798
195.33740094887682,0.05039163763299185,4.198756057699027
195.2362605201856,0.051237877161294146,4.289974791812391
195.1369575574164,0.05189541185774817,4.379693275504308
195.0414601775514,0.052344162545314925,4.4661399578947085
194.951719805458,0.05257080259439073,4.5475523568251015
194.86959511854883,0.05256960549116799,4.622245439731651
194.7967777720355,0.052342730716524545,4.688678895217005
194.73472586992344,0.05189992900261991,4.7455178895322465
194.68461065120286,0.051257690997218386,4.791682313811122
194.6472797892397,0.05043800535148628,4.826381282001813
194.62323934376852,0.04946684297464747,4.849130919421969
194.61265423298957,0.04837255597025411,4.859755390960578
194.6153653224962,0.047184346760795325,4.858372757885553
194.63092005458438,0.04593092433672262,4.84536835374618
194.65861276911133,0.04463942755418209,4.821359105718161
194.69753074280163,0.04333464740026497,4.787152384367131
194.74660219314643,0.04203854104022968,4.743702801079229
194.80464320084977,0.04077000204974249,4.692069754822113
194.87040118572432,0.03954485727732497,4.6333779052347275
194.94259323555235,0.03837601197635545,4.568782189498087
195.0199384740926,0.03727370661019287,4.499438156271863
195.1011841387906,0.0362458397675064,4.426477957739673
195.18512565675363,0.03529831680183226,4.350991774376582
195.27062095794562,0.03443540092443139,4.27401447657641
195.35659985509162,0.03366004648900849,4.196516787548306
195.4420691968326,0.03297420383499368,4.119400314993808
195.52611443140975,0.03237908862384878,4.043495878744756
195.60789846412763,0.03187541435338133,3.9695643326176517
195.68665837671,0.031463587873674585,3.89829936420338
195.76170058710227,0.03114386875046364,3.8303317458611246
195.8323950199464,0.030916495857634122,3.76623451538618
195.89816868862152,0.030781782953641357,3.70652872024198
195.95849905650707,0.03074018427517788,3.6516893901085217
196.01290751318527,0.03079233033009957,3.602151432291305
196.0609532892141,0.03093903623760429,3.5583151535187607
196.10222807076414,0.031181278325387078,3.520551174385175
196.13635155987353,0.031520138293054556,3.489204513567164
196.1629682918852,0.03195670968540832,3.4645975632885238
196.18174609513423,0.03249196082150715,3.447031611216086
196.1923763605264,0.03312655303877859,3.436786757406844
